,v_id,comment,class
1169,KM4Xe6Dlp0Y,Bluepill,1
1170,KM4Xe6Dlp0Y,"Theres more to life than just being really, ridiculously good looking",1
1171,KM4Xe6Dlp0Y,"I think stop and frisk is murder to freedom and the first step into a police state. It&#39;s disgusting to know that people in power think it&#39;s ok to target and violate people on the side of the road. To be dehumanized by giving a person&#39;s property more rights not to be searched than they have.  Why do they need a warrant to search a person&#39;s property but not them. Are we not considered property of ourselves? Sickening, truly sickening. People should be outraged!",1
1172,KM4Xe6Dlp0Y,What a nice talk ,1
1173,KM4Xe6Dlp0Y,"<a href=""https://youtu.be/Gqf4HYqZydM"">https://youtu.be/Gqf4HYqZydM</a>",1
1174,KM4Xe6Dlp0Y,,1
1175,KM4Xe6Dlp0Y,If she is like this in real life she would be a catch but if it is all a put on then no thank you. I&#39;ll go with a great personality over great looks and a bitchy one.,1
1176,KM4Xe6Dlp0Y,"It&#39;s sad, but true beauty and youth can help you get out of some messy situations.",1
1177,KM4Xe6Dlp0Y,"Being beautiful isn&#39;t always that good. many people hate you without a reason !!! I know what I am talking, I am modeling too. And this Behavior of the people isn&#39;t nice and it makes you insecure.",1
1178,KM4Xe6Dlp0Y,This is like a rich guy saying money isn&#39;t important.,1
1179,KM4Xe6Dlp0Y,"Money(more than require) doesn&#39;t matter. <br>Looks doesn&#39;t matter. <br>Marks doesn&#39;t matter. <br>Skin colour doesn&#39;t matter.<br>Rich or poor or middle class also doesn&#39;t matter. <br>YouTube ad also doesn&#39;t matter. <br>The only thing matter is (to live a happy life) <br><br><br><br><br><br><br><br><br><br><br><br><br><br>Air (pure) <br>Water(pure)<br>Food (eatable) <br>Home<br>Mobile ,charger and earphone <br>Cloth and one more thing :<br><br><br><br><br><br><br><br><br><br><br><br>Fast Internet connection<br>(At least for me.)",1
1180,KM4Xe6Dlp0Y,"Looks? I notice very attractive young women gravitating toward rich old men.  Say it isn&#39;t so?  Chuckle  My eldest granddaughter is drop-dead good looking. She married to young and after her divorce, I helped her get back on her feet and I told her to find someone I would approve of and she did.  She too is wicked smart.  LOL)",1
1181,KM4Xe6Dlp0Y,"&quot;looks isn&#39;t everything, believe me, i&#39;m a model&quot; - is a non-starter, much self - aggrandizing",1
1182,KM4Xe6Dlp0Y,"I must admit I was being presumptuous and prejudicial but then she said that really long word, then I was like: Okay bro, you better sit back and listen to some of this wisdom!",1
1183,KM4Xe6Dlp0Y,You lost me when you said Im a privileged white woman.    Pls stop.   Im brown and Im complemented on my skin all the time.,1
1184,KM4Xe6Dlp0Y,"Eu tenho muito dinheiro e nao tenho este tipo de nessecidades! Eu sei o que querem fazer comigo ,chega de brincadeiras ,cansei",1
1185,KM4Xe6Dlp0Y,Eu sei o que querem fazer comigo !,1
1186,KM4Xe6Dlp0Y,I need boy friend,1
1187,KM4Xe6Dlp0Y,"The fact that this talk has 26 million views is in itself a testament to the fact that looks matters. You have much much better Ted Talk in the playlist but they dont have as much views, in fact some of those good ted talk struggle to reach a million views. In conclusion, looks is not everything but looks can be an enabler or a gateway to your success.",1
1188,KM4Xe6Dlp0Y,Amazing speaker,1
1189,KM4Xe6Dlp0Y,Looks are everything no matter what you are or who you are. It sucks but it&#39;s the reality.,1
1190,KM4Xe6Dlp0Y,Lies lies and more lies,1
1191,KM4Xe6Dlp0Y,So easy for a beautiful lady to say that lol,1
1192,KM4Xe6Dlp0Y,this is her columbia brain speaking,1
1193,KM4Xe6Dlp0Y,"Ted became a place of magicians,you can be beautiful if you are ugly ,you can be agly if you are beautiful,you can became confident when you are not,you can became anything you want if you cant not etc etc etc.Did the definition of a lie change?",1
1194,KM4Xe6Dlp0Y,"Bueno de cara, ni de cuerpo es my type pero definitivamente le doy Gracias y me alegra muvho que la chica reconozca que lo que tiene es una suerte por su herencia y belleza por su genetica!",1
1195,KM4Xe6Dlp0Y,Well done.,1
1196,KM4Xe6Dlp0Y,she is speaking  very well without stopping,1
1197,KM4Xe6Dlp0Y,nothing is everything. but all of us desire what we do not have,1
1198,KM4Xe6Dlp0Y,She was one of people named for devil worshipping and drinking babies blood.,1
1199,KM4Xe6Dlp0Y,Yeah your beauty is not all its around 70 80 percent.,1
1200,KM4Xe6Dlp0Y,"Everyone is so shocked at how smart she is. She graduated from Columbia, she is smarter than 99 percent of the people in the comments.",1
1201,KM4Xe6Dlp0Y,"Nothing is worth more than the soul of a man. Death appointed, and you are no exception. You live and die once, but death is not the end; It is your destiny door. God forbids that you lose your soul. Hebrew <a href=""https://www.youtube.com/watch?v=KM4Xe6Dlp0Y&amp;t=9m27s"">9:27</a><br>Surrender your life to Jesus Christ today. Do not lose your soul.",1
1202,KM4Xe6Dlp0Y,"Thank  you for speaking up, you didn&#39;t have to.  I feel our culture in America sends the wrong fake message to young girls.",1
1203,KM4Xe6Dlp0Y,"<a href=""https://www.youtube.com/watch?v=-PAhudH-BZ4&amp;t=949s"">https://www.youtube.com/watch?v=-PAhudH-BZ4&amp;t=949s</a>",1
1204,KM4Xe6Dlp0Y,"<a href=""https://youtu.be/N0jhwoPWD8s"">https://youtu.be/N0jhwoPWD8s</a>",1
1205,KM4Xe6Dlp0Y,Carr,1
1206,KM4Xe6Dlp0Y,Its easy for her to talk about ugliness and such because shes beautiful and people always treat beautiful people with a higher respect.,1
1207,KM4Xe6Dlp0Y,Blah blah blah,1
1208,KM4Xe6Dlp0Y,this is so relevant today.. 2020. thank  you for the impactful speech Ms. Cameron Russell using your celebrity platform ( although tbh ive never heard of her before),1
1209,KM4Xe6Dlp0Y,"No flashy videos like that of any Baba but yes the story and problems are of a common man-As a common man ,I have felt this and here is the way for you-<br><a href=""https://www.youtube.com/watch?v=NDWPH3FIn7Y&amp;t=69s"">https://www.youtube.com/watch?v=NDWPH3FIn7Y&amp;t=69s</a> -Practical way to live a successful life.If you are a common man, only a common man can understand the hardships..here is the common man&#39;s way to successful life.Subscribe the channel and give your comment asking your <a href=""http://queries.it/"">queries.It</a> will be solved for sure...Try common man&#39;s way inspite of a yogi way to solve your queries if you live a common man&#39;s life .Sages tell those methods which are not easy for a common man to follow.",1
1210,KM4Xe6Dlp0Y,"I dont know if anyone will see or if this is even the right place, but does anyone have any advice on how to stop putting so much value into your own appearance? Watching this video has made me realize how much importance Ive placed into being pretty and how Ive almost made that my identity and life goal, but its not healthy. Im terrified to age, constantly monitoring my face, always comparing myself to others.<br><br>Focusing on beauty has made me insecure, anxious, petty, and jealous.<br><br>Im scared to get older and lose what Ive based so much of my identity and value on. Im afraid people will stop caring about me and that if I do find a partner, theyll leave me for a younger, hotter person as I age.",1
1211,KM4Xe6Dlp0Y,To be filed alongside all those &quot;Fame isn&#39;t everything&quot; and &quot;Being rich makes me unhappy&quot; pieces that everyone ignores.,1
1212,KM4Xe6Dlp0Y,"thomas.lonberg@<a href=""http://gmail.com/"">gmail.com</a>",1
1213,KM4Xe6Dlp0Y,"She is brave and honest, god please her",1
1214,KM4Xe6Dlp0Y,"That intro was powerful, instantly gained more respect for her when she put the long skirt and flats on, like she transforming into a princess before your eyes.",1
1215,KM4Xe6Dlp0Y,she is good speaking power and easy understand about any topic,1
1216,KM4Xe6Dlp0Y,What a load of bull! Give back all the $ after youre done virtue signaling.,1
1217,KM4Xe6Dlp0Y,She wasn&#39;t funny tho :/,1
1218,KM4Xe6Dlp0Y,Image is very powerful!,1
1219,KM4Xe6Dlp0Y,All she said is useless.. my goodness how boring it was to sit in the audience. <br>Ill make my way out if I was there .. Soooo boring,1
1220,KM4Xe6Dlp0Y,Great,1
1221,KM4Xe6Dlp0Y,stupid,1
1222,KM4Xe6Dlp0Y,,1
1223,KM4Xe6Dlp0Y,Very nice think of this woman,1
1224,KM4Xe6Dlp0Y,confidence is much more powerful than the image.,1
1225,KM4Xe6Dlp0Y,are the audience dead??? and come alive a the end,1
1226,KM4Xe6Dlp0Y,"learn how to be a millionaire <a href=""https://www.overnightmillionaire.net/free-meditation"">https://www.overnightmillionaire.net/free-meditation</a>",1
1227,KM4Xe6Dlp0Y,"Many Asian models, japan to taiwan, to Korea, are also white in Asia. Very white skin. Not tanned,  not pink.",1
1228,KM4Xe6Dlp0Y,"&lt;&lt;&lt;&gt;&gt;&gt;  Who  &amp;  Why  Have  Replaced  the  Scientists  Today?  &lt;&lt;&lt;&gt;&gt;&gt;  Does science begin by and proceeds as cosmology? &lt;&gt; fundamentally as the seeds of time and physics?  &lt;&gt; as rooted in the [neglected] philosophy of physics? &lt;&gt; Did it originate by the first lines of the bible [world beginning, light, structureless chaos, gravity, cosmological order?] &lt;&gt; What is the meaning of Einstein Dictum &quot;(Verified) Knowledge Is One, its division is human weakness&quot;? &lt;&gt; Do unverified theories constitute science? &lt;&gt; Can science be subject to majority rule? &lt;&gt; to international agreements? &lt;&gt; to UN voting?  to main Media? to Protests? &lt;&gt; POLITICAL SCIENCE, is it what the name implies? &lt;&gt; Can anyone, including self-appointed reporters, publish unverified ideas as facts? &lt;&gt; No liability ? &lt;&gt; Sadly, what kind of knowledge is so ruling the globe today? &lt;&gt; Our offspring tomorrow? &lt;&gt; Had dark, retarded science ruled for 1000 years since the murder of top scientist HYPATIA IN ROMAN-EGYPT? &lt;&gt; Check out a 5-STARS/DOZEN PUBLISHED REVIEWS ON MODERN SCIENCE, Amazon: &#39;Cosmology, Physics and Philosophy&#39; 522 page book [original selling today by $920 USD last copy, 1 million plus cited by GOOGL SEARCH; cf. &#39;in&#39; ].",1
1229,KM4Xe6Dlp0Y,What an incredibly articulate young woman--- thank you for your honesty!,1
1230,KM4Xe6Dlp0Y,A good looking woman has more power over men and more jealousy from other women,1
1231,KM4Xe6Dlp0Y,she is so beautiful,1
1232,KM4Xe6Dlp0Y,Everything matters for me.,1
1233,KM4Xe6Dlp0Y,Models : Looks doesn&#39;t matter.<br>Rich people : Money doesn&#39;t matters.<br>Toppers : Marks doesn&#39;t matters.<br>Me : Everything matters.,1
1234,KM4Xe6Dlp0Y,The only reason why she is depressed is because she is not following the will of God to the best of her human ability. This means she is supposed to be a childbearer; not a model. The only reason someone may end up ugly is because of sin in the bloodline. I can only assume this woman has Christians as parents through a very long lineage. Ugliness is ultimately sin in the bloodline.,1
1235,KM4Xe6Dlp0Y,"Poor girl, somebody help her please...",1
1236,KM4Xe6Dlp0Y,Is Ted now a white whining platform?,1
1237,KM4Xe6Dlp0Y,"People always want to be something that they may be belong, be pretty or be ugly and here i am exist not wanting to be anywhere of the choices. I just want to be free from branding.",1
1238,KM4Xe6Dlp0Y,Somebody has guilt issues. This woman could run the DNC today!,1
1239,KM4Xe6Dlp0Y,"She never said looks don&#39;t matter. She actually makes it clear that they do-- they determine how you navigate the world, how much privilege you have, what you can get or get away with. She only implied that looks SHOULDN&#39;T matter. She points out how arbitrary and worthless they are, how the person who is attractive did nothing to earn those looks yet we laud them and are amazed by them. She critiqued why we put so much emphasis and value on something so shallow. She didn&#39;t say looks don&#39;t matter.  She knows very well that they do.",1
1240,KM4Xe6Dlp0Y,pizza quarterback simple appeal firm mostly mere coast resist assure.,1
1241,KM4Xe6Dlp0Y,Nice try Cameron but no cigar. You ask anybody if they were given the choice between being beautiful or not before they were born and you know very well what the answer would be. Sorry but this talk is not worthy of a TED Talk.,1
1242,KM4Xe6Dlp0Y,Beauty and Money are not everything. It is a sugar coated lie.,1
1243,KM4Xe6Dlp0Y,Easy for a model to say looks don&#39;t matter,1
1244,KM4Xe6Dlp0Y,"Everyone saying that pretty people are better off than ugly people, but who are the ugly people? <br>There is so such thing as an ugly looking being, everyone has their own flaws and strengths.",1
1245,KM4Xe6Dlp0Y,do people really think models cant be depressed?,1
1246,KM4Xe6Dlp0Y,She is gay? lol i love her,1
1247,KM4Xe6Dlp0Y,what was wrong with the black dress though,1
1248,KM4Xe6Dlp0Y,"Watch this video to get tips on building your self confidence and self esteem:  6 Ways to Start Building Self Confidence Right Now<br><a href=""https://youtu.be/bwbZhfMnICk"">https://youtu.be/bwbZhfMnICk</a>",1
1249,KM4Xe6Dlp0Y,"Damn, every video like this ALWAYS  has army&#39;s commenting ",1
1250,KM4Xe6Dlp0Y,"Yes, you won the gene lottery in being beautiful.  But others win other lotteries.  They are born with a great capacity to study and acquire knowledge.  Others are charismatic.  There are those who are naturally talented at sport, with great eye, hand coordination.<br><br>What marks people out is how they use their natural gifts and abilities.",1
1251,KM4Xe6Dlp0Y,Shes getting hate for speaking out the truth give her a break she didnt make the rules if u want her to lie and tell u yeah this person was ugly but is amazing witch is probably false this person is probably a genius or talented for people to be impressed without his looks u cant compare yourself to them thats why looks doesnt define u shes talking about raw looks and shes right she admits about her privileges and of course models will be insecure they have the risk of thier spot light being taken from them just by some pretty girl and the dark side they sexualize them a heck of aloe do you know the fear everyday of pooping a pimple on their face or aging once they hit 45 75% wil get kicked how would they live especially white people they age fast and its degrading hearing oh this business women is so cool smart her tactics are impressive shes hardworking and all I hear about yourself oh shes pretty and its doesnt even matter anymore because youre surrounded with prettier girls who will make u get surgery and be in pain so u dont get left behind its sad but its true movies are society showing u ur dream develop yourself and find what youre good at and youll get a privilege stop hating on her not her fault shes pretty,1
1252,KM4Xe6Dlp0Y,Looks are very important in life. My personal experience.,1
1253,KM4Xe6Dlp0Y,Ill believe what her viewpoint on this is ...once she loses her looks.,1
1254,KM4Xe6Dlp0Y,Ti sao tiu  vit bng ting Vit th?!!,1
1255,KM4Xe6Dlp0Y,too much uhm,1
1256,KM4Xe6Dlp0Y,"Doch ist alles! Siehst du gut aus, blast du jeden und vgelst dich hoch. Alles andere ist Ackerei fr nix.",1
1257,KM4Xe6Dlp0Y,,1
1258,KM4Xe6Dlp0Y,"Models are insecure, I didn&#39;t know that! Her honesty is much appreciated, it gives us  a new perspective.",1
1259,KM4Xe6Dlp0Y,I know looks aren&#39;t everything but I witnessed that many people who came to orphanage to adopt a child they mostly adopted the one who looks more pretty n cuter.,1
1260,KM4Xe6Dlp0Y,"But I don&#39;t want to appear in a magazine, you still look pretty in the photos of your personal life, I always look bad, always, and I just hate it.",1
1261,KM4Xe6Dlp0Y,What a load of horseshit.,1
1262,KM4Xe6Dlp0Y,Nice presentation with full inspiration,1
1263,KM4Xe6Dlp0Y,...but looks get you inside the door,1
1264,KM4Xe6Dlp0Y,"Great job, well stated Cameron (your real  name?)",1
1265,KM4Xe6Dlp0Y,Algn latino viendo esto?,1
1266,KM4Xe6Dlp0Y,"This was powerful, thank you for your insight Cameron.",1
1267,KM4Xe6Dlp0Y,"Believe me guys, looks matter in every matter.......",1
1268,KM4Xe6Dlp0Y,Very interesting talk.,1
1269,KM4Xe6Dlp0Y,Isn&#39;t she past her prime anyway?,1
1270,KM4Xe6Dlp0Y,Rich people: Money doesn&#39;t matter. <br>Beautiful people: Looks doesn&#39;t matter.<br><br>Aaghh,1
1271,KM4Xe6Dlp0Y,took me 7 minutes to tune out.,1
1272,KM4Xe6Dlp0Y,"So she knows this, and yet why does she continue being a model ???? She literally admitted it makes people insecure, it is unfair and she, as a white privileged female is benefitting from it. So if she gonna keep benefiting against this evil industry because then isnt she part of the problem???",1
1273,KM4Xe6Dlp0Y,I am actually scared that small girls think of beauty as tall skinny fair women. I have been there please just don&#39;t spoil their life,1
1274,KM4Xe6Dlp0Y,Most unimpressive ted talk ever,1
1275,KM4Xe6Dlp0Y, . .  .,1
1276,KM4Xe6Dlp0Y,Hands down the most beautiful woman on TED. There is no real-time retouching on her I guess. The jokes are a bit lame but it&#39;s a good talk.,1
1277,KM4Xe6Dlp0Y,"Money aren&#39;t everything. Believe me, I&#39;m a billionaire.<br>-Bill Gates",1
1278,KM4Xe6Dlp0Y,Looks are not everything. In some countries. beautiful girls are being exploited. If you watch some documentaries.,1
1279,KM4Xe6Dlp0Y,Agree<br>Some very attractive people think they can get further along the so called ladder because of looks...,1
1280,KM4Xe6Dlp0Y,,1
1281,KM4Xe6Dlp0Y,Her outfitchange didnt influence my expression of her...,1
1282,KM4Xe6Dlp0Y,Just played this video for my african American niece who told me she was insecure about how she looks.,1
1283,KM4Xe6Dlp0Y,"<a href=""https://www.youtube.com/watch?v=KM4Xe6Dlp0Y&amp;t=4m05s"">4:05</a> You CAN&#39;T be the president of the United States if you are born outside of the US. Its a fact, its the law",1
1284,KM4Xe6Dlp0Y,I think we forget that good looking people are people,1
1285,KM4Xe6Dlp0Y,Someone so honest.... ahhhhh may be humanity still exist,1
1286,KM4Xe6Dlp0Y,"ACTUALLY to all the ugly people in comments.. the better looking you are the &quot;WORSE&quot; you are treated by everyone because they either harbor disdain for you or expect you to be confident people with their lives in order... you just pretend good looking people have privilege because it makes you feel better about giving up on bettering yourself, you WANT to keep ur excuse that its because you&#39;re not good looking that your life sucks",1
1287,KM4Xe6Dlp0Y,Lots of people in the comments are saying she isn&#39;t in the position to talk about beauty not mattering because she is beautiful. Did you even watch the video or listen to a single thing she is saying? What is wrong with you?,1
1288,KM4Xe6Dlp0Y,This is one of my favorite Ted Talks,1
1289,KM4Xe6Dlp0Y,"She is spot on. Her honest statements shows she is intelligent and intuitive. I have met women who were good looking and had the brains of a retarded flea. Others had charm, smarts, a great sense of humor and had class. To me that beats a body and face that will grow old with time. Looks are a short time investment if that&#39;s all you&#39;ve got.",1
1290,KM4Xe6Dlp0Y,"I think the title was a polarizing factor for a lot of people and a lot of the reason why these comments can be so negative was how the words were interpreted. However had it not been as polarizing a title, one could say that there would not be so many views for this talk, in this case, if it was on purpose, well done. She was very real in understanding her privilege and the essential aspects of modeling and image. However her viewpoint in itself was one that sparks controversy because it is a reality no one wants to admit. No one is happy with their image, and having a different one isn&#39;t going to be able to change that fact.",1
1291,KM4Xe6Dlp0Y,I honestly thought the comment section was so beautiful and intelligent but then I changed the setting to &quot;newest comments first&quot;,1
1292,KM4Xe6Dlp0Y,I did change my thinking when she change her clothes. At first I thought wow she is gorgeous and she talked how appearance should not matter. But look how she looks. And now when she wear the comfortable wear that we all wear I change my mind. Well she is just one of us. Its okay for her to talk about looks now. But not when she is all gorgeous and on stage,1
1293,KM4Xe6Dlp0Y,"Anyway, she&#39;s beautiful",1
1294,KM4Xe6Dlp0Y,Don&#39;t athletes and really smart people also cash in on their DNA?,1
1295,KM4Xe6Dlp0Y,"Models are insecure, I didn&#39;t know that! Her honesty is much appreciated, it gives us  a new perspective.",1
1296,KM4Xe6Dlp0Y,"You can still see in her talk 1) shes still in love with being hot, 2) she hasnt learn how not to be nervous out of the model arena, and 3) she still full of contradictions about looks. Sad.",1
1297,KM4Xe6Dlp0Y,"Re-watching this after seeing the suicide rates for pre-teens and teens skyrocket nearly 150% since 2011. Really goes to show how toxic, addictive, and horrific social media is for a young mind. The best thing you can do for your child is not allow them to have social media until they are developed enough to understand the power of it.",1
1298,KM4Xe6Dlp0Y,"Genetics only set in stone skin color and bone structure, every other aspect of yourself you can optimize with focus and practice. Be who you want to be.",1
1299,KM4Xe6Dlp0Y,Three minutes in and not hooked. ...bye.,1
1300,KM4Xe6Dlp0Y,"I like this talk.  It&#39;s honest.  It&#39;s not snooty.  It&#39;s informative.  Don&#39;t hate her because she&#39;s pretty.  I&#39;m old and I&#39;m a physician and I don&#39;t hate her because she&#39;s prettier than I ever was.  I went to medical school at a time when women in medicine was rare; 8% of my class was female.  My career had its ups and downs.  We forget that everyone else has their ups and downs as well.  Sometimes people we think have it all are insecure, lonely, and frightened.  Just think of how many celebrities suffer from addictions or die from anorexia or suicide.",1
1301,KM4Xe6Dlp0Y,I just turned the audio off and whacked off for 9 minutes.  It was damn good.,1
1302,KM4Xe6Dlp0Y,"You are too pretty to interest me intellectually and you say, um. You remain pretty and do not sound smart. Bye.",1
1303,KM4Xe6Dlp0Y,Inspirational speech:),1
1304,KM4Xe6Dlp0Y,Refreshing.,1
1305,KM4Xe6Dlp0Y,"I did not expect leftist rant, bullshit. She is so ungrateful. Many people try to get her place and put great effort into it (dont get fooled, she did work into it, altough she like making it seem easy). And she bashes is like this.",1
1306,KM4Xe6Dlp0Y,i love her personality and honesty,1
1307,KM4Xe6Dlp0Y,Perch se tu ordini alle creature di andare da donna vaso essa  brutta e se vanno dalla luce essa  bella?  E&#39; legge di Dio. il creato  attratto dalla luce. Se tu costringi il creato gli fai violenza. Il creato pu essere violentato ma il suo risentimento si esprime deformando il vaso in cui lo costringi.,1
1308,KM4Xe6Dlp0Y,"Dobbiamo considerare che la donna e tutta la sua progenie fu plasmata da un po di terra con certe sue caratteristiche di crescita in moto avvitamento avanti retro. Con il peccato la donna non  una persona. Un vaso. Ma io dico un sacco floscio. Pu rimpirlo con ci che trover, alle condizioni serventi necessarie. E quindi prendere una forma, anche modella bellina, desiderata. Nella sostanza sempre un sacco floscio che si deve riempire. Diversa  la luce che  uno spirito. Essa sceglie di solito un sacco floscio vuoto e senza residui vi si installa e ne prende la forma. Va da s che tutto il creato si orienta da s verso la luce. Se tu metti una creatura al buio e poi vede una luce si orienta da s in quella direzione. E&#39; una legge di Dio.",1
1309,KM4Xe6Dlp0Y,Comment section full of simps and &quot;femcels&quot;,1
1310,KM4Xe6Dlp0Y,Scammers be scamming,1
1311,KM4Xe6Dlp0Y,This talk needs a standing ovation ,1
1312,KM4Xe6Dlp0Y,She got me at : I used it to pay for College. ( Smart lady.),1
1313,KM4Xe6Dlp0Y,"Looks are everything, trust me I lost almost 100lbs.",1
1314,KM4Xe6Dlp0Y,How power this woman has!!!! I admire her for every word that she said!!! Pure truth!!!,1
1315,KM4Xe6Dlp0Y,"Ot is not about being beautiful. To be beautiful is ok but not at reach for everyone, right? But to lookgood and being attractive can be achieved by those who try.",1
1316,KM4Xe6Dlp0Y,"Looks aren&#39;t everything, but they can get you everything.",1
1317,KM4Xe6Dlp0Y,"September 2020  Please watch and discuss PVPGURL &#39;Head of the Snake, Leslie Wexner (owner of Victoria&#39;s Secret and L Brands, etc., etc.)&#39;  Ideally 7 billion people should watch and discuss this video because it effects everyone, everywhere, especially all parents, all teenagers, and all residents of the state of Ohio.",1
1318,KM4Xe6Dlp0Y,"Well, just like people tell you &quot; look, I&#39;m born rich, but believe me, money is not everything&quot;, we got it.",1
1319,KM4Xe6Dlp0Y,brilliant! honest!,1
1320,KM4Xe6Dlp0Y,She is great and good. she is overcomer of her career!! and she knows her inner better than her outer,1
1321,KM4Xe6Dlp0Y,"Beauty is a GIFT... it should be respected and revered as the wonderful gift it is... yes I&#39;m an ordinary FAT MAN... ladies and gentlemen... I shouldn&#39;t be comfortable being FAT... it&#39;s very UNHEALTHY... and unless I have the DISCIPLINE to get rid of it... it will shorten my lifespan... should we &quot;fat shame?&quot; As a fat man...I say &quot;YES!&quot; I shouldn&#39;t ever be comfortable being fat... I NEEDED to be pushed to lose weight... look... 99% of all beautiful women will NEVER WANT ME... and they shouldn&#39;t... they SHOULD want a man whose committed to his well being enough to take care of his body...so he can be there for her... like he would want her to be there for him... the UNEXPECTED will happen sometimes... but by and large...if you take care of your body, your body will take care of you... being of normal weight and being beautiful shows you care ENOUGH to take care of you to a degree... even if you&#39;re not so beautiful...  control what YOU CAN CONTROL... take good care of your body and you can well attract a BEAUTIFUL person...",1
1322,KM4Xe6Dlp0Y,A very beautiful lady she must have been offered to do adult films,1
1323,KM4Xe6Dlp0Y,people who have nothing say looks is everything,1
1324,KM4Xe6Dlp0Y,Yes good looking girls that surfed on their looks and was to spoiled to develop an interesting personality usually fade away from what they once was around 30,1
1325,KM4Xe6Dlp0Y,11,1
1326,KM4Xe6Dlp0Y,Aa,1
1327,KM4Xe6Dlp0Y,1,1
1328,KM4Xe6Dlp0Y,"Ich weiss, ich bin zwar kein Model, aber ohne Ausstrahlung geht&#39;s auch nicht. Und viele haben keine Ausstrahlung! So wie die Seele ausstrahlt...so ist man!",1
1329,KM4Xe6Dlp0Y,(**),1
1330,KM4Xe6Dlp0Y,The biggest problem with this video is that the title is very misleading. It is not capturing what the speaker says and is instead triggering people who don&#39;t have the patience to watch the video.,1
1331,KM4Xe6Dlp0Y,I wish this was longer. Id love to hear more from her.,1
1332,KM4Xe6Dlp0Y," Strictly speaking <br>              in academic sense,<br>                       <br>              Good looks attract <br>              the eye. Personally <br>              attract the heart. <br>              Ah, hey.<br>              every woman is<br>              Beautiful  it just <br>              takes the right <br>              man to see it.",1
1333,KM4Xe6Dlp0Y,Her beauty transcend her skin,1
1334,KM4Xe6Dlp0Y,Dnyann en sama eyi gzelliin herey olmadn gzel bir insann savunmasidir.<br>Dusunsenize Dnyann en zengin adami gelmi evinde yicek ekmei olmayana para herey deildir diyor,1
1335,KM4Xe6Dlp0Y,"I think it&#39;s an unconscious behaviour, and we can&#39;t do anything about it.<br>Besides, you earn lots of money beacuse you&#39;re beautiful, hypocritical.",1
1336,KM4Xe6Dlp0Y,,1
1337,KM4Xe6Dlp0Y,"I love this! Living through body dysmorphia is a journey, seriously for the strong . Check out my story on my channel. God bless ",1
1338,KM4Xe6Dlp0Y,2432,1
1339,KM4Xe6Dlp0Y,,1
1340,KM4Xe6Dlp0Y,who else is here because of school?,1
1341,KM4Xe6Dlp0Y,Couldn&#39;t agree more. Thanks for sharing!,1
1342,KM4Xe6Dlp0Y,Is not everything but it is good start,1
1343,KM4Xe6Dlp0Y,My ex was attracted to anything that was 18 and 25. Believe in yourself and better is out there!,1
1344,KM4Xe6Dlp0Y,"<a href=""https://youtu.be/KwddOe6kMLA%D8%B4%D8%B1%D8%AD"">https://youtu.be/KwddOe6kMLA</a>       2021",1
1345,KM4Xe6Dlp0Y,20k people didn&#39;t watch the video,1
1346,KM4Xe6Dlp0Y,"Hello, can you support me With my simple chnnl",1
1347,KM4Xe6Dlp0Y,"Okay but you know what&#39;s funny? The things she was trying to explain us are the same things on which people are judging her! I meant the way people treat ugly people, the same way people treat privileged people WHEN THEY COMPLAIN ABOUT SOMETHING WHICH ISN&#39;T IN THEIR CONTROL AND THEY&#39;RE NOT TOO MUCH HAPPY ABOUT IT!!  <br>Anyway all I wanna say is, you should love yourself first so that people would change their perspective, do what makes YOU happy because you can&#39;t change other people&#39;s opinions! <br><a href=""http://www.youtube.com/results?search_query=%23peace"">#PEACE</a> ",1
1348,KM4Xe6Dlp0Y,"synopsis:<br>-Looks do matter. Its determined by your genetic makeup and what society deems as attractive.<br>-Society deems young white pretty females as attractive and so she attained a privilege   life. Many black Americans are racially profiled and instead live a less privilege life.<br>- The final product of the magazine is not the reality. Its a composite of professional stylists, makeup artists, and editors<br>- Despite who she is, she is still not happy... so looks doesnt bring happiness (the biggest takeaway and conclusion) <br><br>Essentially happiness is truth and looks doesnt guarantee it. Shes encouraging people to chose a happy path for themselves.",1
1349,KM4Xe6Dlp0Y,Is this a informative talk? Need answer its for my assignment,1
1350,KM4Xe6Dlp0Y,Omg,1
1351,KM4Xe6Dlp0Y,solo se paso hablando de ella no dijo nada que aportara nada benfico a mi vida,1
1352,KM4Xe6Dlp0Y,"<a href=""https://www.youtube.com/watch?v=KM4Xe6Dlp0Y&amp;t=0m22s"">0:22</a> my love video :X",1
1353,KM4Xe6Dlp0Y,"We live in a time where looks has never been more important. It is life defining. Studies shows that if you meet certain requirements like height, weight and looks. Then it will influence your income, education and generally in so many ways it is impossible to mention. When she put on the more casual clothes, well I am certain that most guys just thought, oh it is an attractive woman in not so attractive clothes. It does not matter. What can yourself do. Well exercise and workout, dress good. But really we cant change bone structure, face structure, symmetry in face and other things. There are people who will not spend 2 seconds with you just based on your looks. Is that persons you want to hang around, well does not matter. Looks open doors that no matter what personality, IQ or good person you are can not.",1
1354,KM4Xe6Dlp0Y,.....but its enough.,1
1355,KM4Xe6Dlp0Y,Shes good. Takes some courage to put herself out on that stage knowing shell get attacked. Shows that people are bitter and prejudice in all manner of ways.,1
1356,KM4Xe6Dlp0Y,Did you ever read Frankenstein?,1
1357,KM4Xe6Dlp0Y,JESUS LOVES YOU. come back.    ,1
